payment_id,merchant_id,customer_id,event_ts,country,merchant_segment,device,payment_method,amount_usd,payment_succeeded,decline_reason,refund_flag,dispute_flag,processing_latency_ms,platform_revenue_usd
pay_000236621,m_04529,c_0161040,2026-01-01 04:21:00,US,Enterprise,Mobile,Wallet,12.69,1,,0,0,730,0.24
pay_000594733,m_03710,c_0161198,2026-01-01 04:22:00,US,Mid-market,Mobile,Card,8.96,0,insufficient_funds,0,0,957,0.0
pay_000441942,m_04374,c_0151814,2026-01-01 04:22:00,AU,Enterprise,Mobile,BNPL,124.36,0,expired_card,0,0,1115,0.0
pay_000522945,m_00274,c_0138279,2026-01-01 04:22:00,US,Enterprise,Mobile,Card,60.79,1,,0,0,965,1.16
pay_000961998,m_00522,c_0016056,2026-01-01 04:23:00,US,SMB,Mobile,Card,40.12,1,,0,0,857,0.76
pay_000746485,m_01717,c_0155204,2026-01-01 04:23:00,DE,Enterprise,Mobile,Card,108.49,1,,0,0,643,2.06
pay_000565495,m_00507,c_0154694,2026-01-01 04:23:00,CA,SMB,Desktop,Bank debit,91.94,1,,0,0,1148,1.75
pay_000690433,m_03659,c_0059329,2026-01-01 04:23:00,US,Mid-market,Desktop,Card,181.16,0,network_error,0,0,845,0.0
pay_000191299,m_01029,c_0160976,2026-01-01 04:24:00,GB,Mid-market,Mobile,Wallet,84.23,1,,0,0,698,1.6
pay_000523491,m_01249,c_0163808,2026-01-01 04:24:00,GB,SMB,Mobile,Card,43.61,1,,0,0,1050,0.83
pay_000300516,m_04148,c_0173584,2026-01-01 04:24:00,GB,SMB,Desktop,Wallet,83.36,1,,0,0,972,1.58
pay_000109529,m_01600,c_0059981,2026-01-01 04:24:00,US,SMB,Mobile,Card,34.53,1,,0,0,756,0.66
pay_000332039,m_00254,c_0173781,2026-01-01 04:27:00,GB,Mid-market,Mobile,Card,27.38,0,issuer_decline,0,0,792,0.0
pay_000880290,m_01878,c_0090075,2026-01-01 04:27:00,GB,SMB,Mobile,Bank debit,20.99,1,,0,0,956,0.4
pay_000169233,m_00353,c_0010660,2026-01-01 04:27:00,CA,Enterprise,Mobile,Card,47.48,1,,0,0,633,0.9
pay_000650481,m_03523,c_0095253,2026-01-01 04:27:00,GB,Enterprise,Desktop,Card,44.06,1,,0,0,690,0.84
pay_000469689,m_03201,c_0085089,2026-01-01 04:28:00,DE,Enterprise,Mobile,Card,21.48,1,,0,0,888,0.41
pay_000302528,m_00651,c_0093616,2026-01-01 04:28:00,CA,SMB,Mobile,Card,56.11,1,,0,0,261,1.07
pay_000188017,m_02127,c_0053174,2026-01-01 04:29:00,DE,SMB,Desktop,Bank debit,98.44,1,,0,0,1162,1.87
pay_000388003,m_03195,c_0054209,2026-01-01 04:30:00,US,Mid-market,Mobile,Card,58.49,1,,0,0,785,1.11
pay_000736435,m_00601,c_0120894,2026-01-01 04:30:00,CA,SMB,Mobile,Wallet,23.09,1,,0,0,686,0.44
pay_000976198,m_04560,c_0172494,2026-01-01 04:31:00,DE,Mid-market,Desktop,Card,50.09,1,,0,0,823,0.95
pay_000948272,m_02642,c_0123898,2026-01-01 04:31:00,CA,SMB,Desktop,Wallet,174.13,1,,0,0,874,3.31
pay_000224327,m_02351,c_0043384,2026-01-01 04:32:00,US,Enterprise,Mobile,Card,93.49,1,,0,0,827,1.78
pay_000973203,m_02394,c_0113261,2026-01-01 04:32:00,CA,SMB,Desktop,Card,12.87,1,,0,0,791,0.24
pay_000661737,m_00304,c_0092850,2026-01-01 04:32:00,US,Mid-market,Mobile,Card,122.69,1,,0,0,847,2.33
pay_000406690,m_00705,c_0148013,2026-01-01 04:32:00,GB,SMB,Mobile,Card,11.79,1,,0,0,764,0.22
pay_000702702,m_03903,c_0135107,2026-01-01 04:32:00,GB,SMB,Mobile,Bank debit,43.63,1,,0,0,1092,0.83
pay_000191844,m_01723,c_0098817,2026-01-01 04:33:00,GB,SMB,Desktop,Bank debit,28.52,1,,0,0,692,0.54
pay_000722338,m_02466,c_0082904,2026-01-01 04:33:00,US,SMB,Mobile,Card,29.79,1,,0,0,786,0.57
pay_000492292,m_00598,c_0012633,2026-01-01 04:33:00,AU,Mid-market,Desktop,Card,9.82,1,,0,0,623,0.19
pay_000294511,m_01748,c_0162763,2026-01-01 04:33:00,US,Mid-market,Mobile,Wallet,78.6,1,,0,0,862,1.49
pay_000202117,m_04742,c_0141750,2026-01-01 04:34:00,GB,SMB,Mobile,Wallet,12.4,1,,0,0,591,0.24
pay_000701921,m_03717,c_0161104,2026-01-01 04:34:00,US,Mid-market,Mobile,BNPL,60.58,1,,0,0,894,1.15
pay_000599263,m_03119,c_0119315,2026-01-01 04:35:00,US,SMB,Mobile,Card,68.28,1,,0,0,636,1.3
pay_000810001,m_04428,c_0090454,2026-01-01 04:35:00,US,Mid-market,Desktop,Card,70.35,1,,0,0,914,1.34
pay_000354572,m_04811,c_0001061,2026-01-01 04:35:00,CA,Enterprise,Mobile,Wallet,75.63,1,,0,0,754,1.44
pay_000911210,m_03716,c_0069311,2026-01-01 04:35:00,AU,SMB,Desktop,Wallet,45.86,1,,0,0,736,0.87
pay_000842477,m_00007,c_0100009,2026-01-01 04:35:00,DE,SMB,Mobile,Card,45.3,1,,0,0,867,0.86
pay_000777379,m_00306,c_0066099,2026-01-01 04:35:00,DE,Enterprise,Mobile,Wallet,71.91,1,,0,0,1017,1.37
pay_000767851,m_02947,c_0077713,2026-01-01 04:36:00,US,SMB,Desktop,Card,40.42,1,,0,0,650,0.77
pay_000886025,m_00273,c_0100983,2026-01-01 04:36:00,US,SMB,Mobile,Wallet,18.37,1,,0,0,589,0.35
pay_000692743,m_03490,c_0165008,2026-01-01 04:36:00,CA,SMB,Desktop,Card,12.56,1,,0,0,756,0.24
pay_000389304,m_01917,c_0036454,2026-01-01 04:36:00,GB,Mid-market,Mobile,Card,18.95,1,,0,0,755,0.36
pay_000393226,m_00124,c_0118241,2026-01-01 04:37:00,US,SMB,Mobile,Card,6.18,1,,0,0,621,0.12
pay_000067511,m_02684,c_0010839,2026-01-01 04:37:00,DE,Mid-market,Mobile,BNPL,26.35,1,,0,0,838,0.5
pay_000119790,m_02863,c_0044369,2026-01-01 04:37:00,CA,Mid-market,Mobile,Card,118.75,1,,0,0,728,2.26
pay_000812691,m_02869,c_0028303,2026-01-01 04:38:00,AU,SMB,Desktop,Card,13.93,1,,0,0,774,0.26
pay_000874825,m_03418,c_0006108,2026-01-01 04:38:00,CA,Mid-market,Mobile,Card,43.7,1,,0,0,328,0.83
pay_000796842,m_04778,c_0096932,2026-01-01 04:38:00,GB,SMB,Mobile,Card,15.99,1,,0,0,528,0.3
pay_000117114,m_01007,c_0082088,2026-01-01 04:38:00,US,Mid-market,Mobile,Wallet,98.1,1,,0,0,919,1.86
pay_000733173,m_04830,c_0043449,2026-01-01 04:38:00,CA,Enterprise,Desktop,Wallet,157.08,1,,0,0,946,2.98
pay_000449175,m_04630,c_0062480,2026-01-01 04:39:00,DE,Mid-market,Mobile,Card,63.5,1,,0,0,609,1.21
pay_000539628,m_03611,c_0068734,2026-01-01 04:39:00,GB,Mid-market,Desktop,Wallet,21.59,1,,0,0,819,0.41
pay_000500268,m_00859,c_0005618,2026-01-01 04:39:00,US,Mid-market,Mobile,Card,73.91,1,,0,0,753,1.4
pay_000451629,m_02600,c_0109157,2026-01-01 04:39:00,US,SMB,Mobile,Wallet,16.73,1,,0,0,776,0.32
pay_000330243,m_00477,c_0064127,2026-01-01 04:39:00,DE,SMB,Mobile,Card,32.89,1,,0,0,589,0.62
pay_000205672,m_01495,c_0092794,2026-01-01 04:40:00,AU,SMB,Desktop,Card,37.49,1,,0,0,1102,0.71
pay_000145940,m_03041,c_0159517,2026-01-01 04:41:00,US,SMB,Mobile,Card,10.7,1,,0,0,805,0.2
pay_000034161,m_00488,c_0100115,2026-01-01 04:41:00,GB,Mid-market,Mobile,Card,106.01,1,,0,0,815,2.01
pay_000581867,m_03854,c_0113235,2026-01-01 04:41:00,GB,SMB,Desktop,Card,13.71,1,,0,0,822,0.26
pay_000916344,m_00928,c_0135501,2026-01-01 04:41:00,DE,Enterprise,Mobile,Wallet,5.7,1,,0,0,949,0.11
pay_000658472,m_01008,c_0120211,2026-01-01 04:41:00,US,SMB,Desktop,BNPL,93.71,1,,0,0,784,1.78
pay_000947629,m_03277,c_0117892,2026-01-01 04:42:00,GB,SMB,Mobile,Card,42.72,1,,0,0,926,0.81
pay_000758682,m_00407,c_0050615,2026-01-01 04:42:00,AU,Mid-market,Mobile,Card,42.15,1,,0,0,1045,0.8
pay_000350147,m_04858,c_0079551,2026-01-01 04:42:00,US,Mid-market,Desktop,Card,18.74,1,,0,0,1038,0.36
pay_000219493,m_01361,c_0162335,2026-01-01 04:42:00,AU,Enterprise,Mobile,Card,180.36,1,,0,0,421,3.43
pay_000946727,m_02427,c_0078472,2026-01-01 04:42:00,DE,SMB,Desktop,Card,18.28,1,,0,0,608,0.35
pay_000792726,m_01779,c_0112818,2026-01-01 04:44:00,US,Mid-market,Mobile,BNPL,9.07,1,,0,0,863,0.17
pay_000898921,m_04254,c_0102347,2026-01-01 04:44:00,US,SMB,Mobile,Wallet,44.84,1,,0,0,708,0.85
pay_000923986,m_04226,c_0097070,2026-01-01 04:44:00,CA,SMB,Mobile,Card,49.99,1,,0,0,665,0.95
pay_000816045,m_03382,c_0160553,2026-01-01 04:44:00,AU,Mid-market,Desktop,Card,14.95,1,,0,0,578,0.28
pay_000914299,m_03216,c_0125999,2026-01-01 04:45:00,GB,SMB,Desktop,Card,28.13,1,,0,0,453,0.53
pay_000088556,m_01285,c_0101574,2026-01-01 04:45:00,CA,Enterprise,Desktop,Wallet,50.49,1,,0,0,504,0.96
pay_000195251,m_01264,c_0171496,2026-01-01 04:45:00,CA,Mid-market,Desktop,Wallet,372.84,1,,0,0,541,7.08
pay_000373111,m_03820,c_0169516,2026-01-01 04:45:00,US,SMB,Mobile,Wallet,8.44,1,,0,0,1148,0.16
pay_000570699,m_04648,c_0001151,2026-01-01 04:46:00,DE,Enterprise,Desktop,Card,79.91,1,,0,0,685,1.52
pay_000855054,m_02323,c_0039473,2026-01-01 04:46:00,US,SMB,Desktop,Wallet,44.97,1,,0,0,622,0.85
pay_000561831,m_03355,c_0076937,2026-01-01 04:47:00,US,SMB,Desktop,Card,24.2,1,,0,0,884,0.46
pay_000075389,m_00054,c_0097532,2026-01-01 04:47:00,US,Mid-market,Desktop,Card,26.92,1,,0,0,700,0.51
pay_000620932,m_01972,c_0037959,2026-01-01 04:47:00,US,Mid-market,Mobile,Bank debit,17.56,1,,0,0,1282,0.33
pay_000314417,m_03026,c_0013678,2026-01-01 04:47:00,US,SMB,Mobile,Wallet,11.01,1,,0,0,672,0.21
pay_000031465,m_00449,c_0153816,2026-01-01 04:48:00,DE,Enterprise,Desktop,Wallet,102.27,1,,0,0,977,1.94
pay_000006302,m_03359,c_0171234,2026-01-01 04:48:00,CA,Mid-market,Desktop,Bank debit,48.75,1,,0,0,1038,0.93
pay_000471538,m_02646,c_0078623,2026-01-01 04:48:00,US,SMB,Mobile,Card,23.99,1,,0,0,958,0.46
pay_000480107,m_04828,c_0043666,2026-01-01 04:49:00,US,SMB,Mobile,Wallet,56.49,1,,0,0,661,1.07
pay_000263873,m_01788,c_0007222,2026-01-01 04:49:00,US,SMB,Desktop,Wallet,18.01,1,,0,0,422,0.34
pay_000249213,m_04451,c_0055627,2026-01-01 04:49:00,US,SMB,Mobile,Card,285.05,1,,0,0,538,5.42
pay_000593111,m_00244,c_0176064,2026-01-01 04:50:00,US,SMB,Mobile,Card,143.41,0,suspected_fraud,0,0,862,0.0
pay_000700474,m_00904,c_0095862,2026-01-01 04:50:00,GB,SMB,Mobile,Card,8.56,1,,0,0,862,0.16
pay_000143011,m_02139,c_0087735,2026-01-01 04:51:00,GB,SMB,Mobile,Card,39.21,1,,0,0,927,0.74
pay_000989730,m_04444,c_0166757,2026-01-01 04:51:00,DE,SMB,Mobile,Card,43.72,0,issuer_decline,0,0,942,0.0
pay_000978516,m_03294,c_0090823,2026-01-01 04:51:00,GB,Mid-market,Desktop,Card,64.43,1,,0,0,713,1.22
pay_000636544,m_02390,c_0122464,2026-01-01 04:52:00,GB,SMB,Mobile,Card,26.19,1,,0,0,734,0.5
pay_000820417,m_00020,c_0160073,2026-01-01 04:53:00,US,Mid-market,Mobile,Card,133.53,1,,0,0,900,2.54
pay_000922219,m_02759,c_0110979,2026-01-01 04:54:00,GB,Mid-market,Mobile,Card,87.67,1,,0,0,576,1.67
pay_000250998,m_00746,c_0113921,2026-01-01 04:54:00,GB,SMB,Mobile,Wallet,52.71,1,,0,0,677,1.0
pay_000672547,m_04646,c_0044890,2026-01-01 04:54:00,US,SMB,Mobile,Card,24.96,1,,0,0,480,0.47
pay_000984067,m_01112,c_0128366,2026-01-01 04:57:00,CA,Mid-market,Mobile,Card,164.27,1,,0,0,950,3.12
pay_000408333,m_02560,c_0063890,2026-01-01 04:57:00,GB,Mid-market,Mobile,Card,25.56,1,,0,0,843,0.49
pay_000696392,m_04665,c_0084757,2026-01-01 04:57:00,CA,Enterprise,Mobile,Wallet,74.97,1,,0,0,645,1.42
pay_000596358,m_01076,c_0049367,2026-01-01 04:57:00,US,Mid-market,Mobile,Card,25.08,1,,0,0,1091,0.48
pay_000443762,m_00585,c_0149540,2026-01-01 04:58:00,DE,SMB,Desktop,Wallet,15.25,1,,0,0,469,0.29
pay_000208722,m_02617,c_0165199,2026-01-01 04:58:00,US,Mid-market,Mobile,Card,121.14,1,,0,0,941,2.3
pay_000766413,m_04354,c_0145007,2026-01-01 04:58:00,US,SMB,Mobile,Card,58.05,1,,0,0,219,1.1
pay_000925426,m_02079,c_0129888,2026-01-01 04:59:00,CA,Enterprise,Desktop,Card,106.21,1,,0,0,260,2.02
pay_000865464,m_01256,c_0044570,2026-01-01 04:59:00,US,SMB,Mobile,Wallet,12.15,1,,0,0,460,0.23
pay_000330589,m_00484,c_0059908,2026-01-01 05:00:00,US,SMB,Mobile,Bank debit,81.52,1,,0,0,965,1.55
pay_000503336,m_04023,c_0064122,2026-01-01 05:01:00,GB,Mid-market,Desktop,Bank debit,24.43,1,,0,0,964,0.46
pay_000972915,m_01742,c_0138452,2026-01-01 05:01:00,US,Mid-market,Desktop,Card,15.4,1,,0,0,786,0.29
pay_000954165,m_02003,c_0057573,2026-01-01 05:02:00,US,SMB,Desktop,Card,23.59,1,,0,0,880,0.45
pay_000262434,m_04819,c_0135002,2026-01-01 05:02:00,DE,Enterprise,Mobile,Card,208.7,1,,0,0,897,3.97
pay_000550185,m_02582,c_0013028,2026-01-01 05:03:00,CA,SMB,Mobile,Card,20.01,1,,0,0,698,0.38
pay_000504506,m_00249,c_0121525,2026-01-01 05:03:00,GB,Mid-market,Mobile,Card,114.67,1,,0,0,590,2.18
pay_000613441,m_04424,c_0178358,2026-01-01 05:03:00,US,SMB,Mobile,BNPL,26.79,1,,0,0,564,0.51
pay_000531999,m_02075,c_0099228,2026-01-01 05:03:00,US,SMB,Desktop,Card,36.7,1,,0,0,610,0.7
pay_000763839,m_03038,c_0168221,2026-01-01 05:03:00,GB,SMB,Mobile,Card,26.25,0,expired_card,0,0,616,0.0
pay_000534644,m_04566,c_0119960,2026-01-01 05:03:00,DE,SMB,Mobile,BNPL,9.23,1,,0,0,753,0.18
pay_000368900,m_03483,c_0011097,2026-01-01 05:04:00,DE,SMB,Desktop,Bank debit,5.65,1,,0,0,740,0.11
pay_000965797,m_01883,c_0019645,2026-01-01 05:05:00,CA,Mid-market,Mobile,Card,11.74,1,,0,0,643,0.22
pay_000825871,m_01777,c_0030899,2026-01-01 05:05:00,CA,Enterprise,Mobile,Bank debit,497.38,1,,0,0,859,9.45
pay_000683355,m_04550,c_0101924,2026-01-01 05:05:00,GB,SMB,Mobile,Bank debit,21.79,1,,0,0,1020,0.41
pay_000284402,m_03593,c_0012129,2026-01-01 05:06:00,US,SMB,Desktop,Card,277.57,1,,0,0,868,5.27
pay_000428126,m_00529,c_0012628,2026-01-01 05:07:00,US,SMB,Mobile,Card,5.38,1,,0,0,906,0.1
pay_000875643,m_00094,c_0157255,2026-01-01 05:07:00,US,SMB,Mobile,Card,12.75,1,,0,0,661,0.24
pay_000459277,m_00484,c_0098130,2026-01-01 05:07:00,CA,SMB,Mobile,Card,129.03,1,,0,0,569,2.45
pay_000873158,m_04438,c_0032913,2026-01-01 05:08:00,GB,Mid-market,Mobile,Bank debit,29.38,1,,0,0,1199,0.56
pay_000689741,m_00686,c_0026369,2026-01-01 05:10:00,US,Enterprise,Mobile,Wallet,24.78,1,,0,0,940,0.47
pay_000471578,m_01073,c_0047859,2026-01-01 05:10:00,US,SMB,Mobile,Card,38.6,0,issuer_decline,0,0,946,0.0
pay_000280317,m_04700,c_0063415,2026-01-01 05:10:00,GB,SMB,Mobile,Card,18.22,1,,0,0,870,0.35
pay_000648937,m_00813,c_0078384,2026-01-01 05:11:00,DE,SMB,Desktop,BNPL,228.3,0,insufficient_funds,0,0,1249,0.0
pay_000950168,m_01595,c_0104154,2026-01-01 05:11:00,US,Mid-market,Mobile,Card,178.88,1,,0,0,639,3.4
pay_000749995,m_02415,c_0144417,2026-01-01 05:12:00,US,SMB,Mobile,Card,12.03,1,,0,0,829,0.23
pay_000393279,m_03551,c_0176093,2026-01-01 05:12:00,US,Mid-market,Mobile,Card,32.59,1,,0,0,752,0.62
pay_000065178,m_02259,c_0179202,2026-01-01 05:12:00,DE,SMB,Mobile,Card,33.6,1,,0,0,682,0.64
pay_000635670,m_00762,c_0047323,2026-01-01 05:12:00,US,SMB,Desktop,Card,69.05,1,,0,0,581,1.31
pay_000924616,m_04004,c_0075650,2026-01-01 05:12:00,CA,Enterprise,Desktop,Card,82.8,1,,0,0,1100,1.57
pay_000618518,m_02745,c_0023996,2026-01-01 05:12:00,AU,Mid-market,Mobile,Bank debit,52.1,0,network_error,0,0,687,0.0
pay_000479155,m_01421,c_0056131,2026-01-01 05:13:00,AU,SMB,Mobile,Card,97.48,1,,0,0,557,1.85
pay_000915205,m_04280,c_0110764,2026-01-01 05:13:00,CA,Mid-market,Mobile,Card,14.38,1,,0,0,755,0.27
pay_000873643,m_00750,c_0065238,2026-01-01 05:14:00,DE,SMB,Desktop,Wallet,30.81,1,,0,0,541,0.59
pay_000638214,m_04656,c_0005190,2026-01-01 05:15:00,DE,Mid-market,Desktop,Wallet,27.89,1,,0,0,1115,0.53
pay_000886834,m_04733,c_0002942,2026-01-01 05:15:00,US,Mid-market,Mobile,Card,34.4,1,,0,0,757,0.65
pay_000071945,m_02762,c_0158140,2026-01-01 05:15:00,DE,SMB,Mobile,Card,7.11,1,,0,0,1118,0.14
pay_000712549,m_01154,c_0067467,2026-01-01 05:16:00,CA,SMB,Desktop,Card,16.99,1,,0,0,787,0.32
pay_000822003,m_03194,c_0017976,2026-01-01 05:16:00,US,Mid-market,Mobile,Card,62.82,1,,0,0,571,1.19
pay_000779917,m_00900,c_0163479,2026-01-01 05:16:00,US,Mid-market,Mobile,Card,41.82,1,,0,0,689,0.79
pay_000192553,m_01349,c_0016999,2026-01-01 05:16:00,US,Enterprise,Desktop,Bank debit,34.05,1,,0,0,1124,0.65
pay_000570402,m_04067,c_0147259,2026-01-01 05:17:00,AU,SMB,Mobile,BNPL,12.32,1,,0,0,502,0.23
pay_000831974,m_01332,c_0049458,2026-01-01 05:18:00,CA,Mid-market,Desktop,Card,17.83,1,,0,0,1187,0.34
pay_000214592,m_02662,c_0021073,2026-01-01 05:18:00,CA,SMB,Mobile,Card,86.76,1,,0,0,623,1.65
pay_000170308,m_02798,c_0084361,2026-01-01 05:19:00,AU,SMB,Desktop,Card,34.36,1,,0,0,403,0.65
pay_000934841,m_03583,c_0169422,2026-01-01 05:19:00,US,SMB,Mobile,Card,13.29,1,,0,0,846,0.25
pay_000600241,m_00355,c_0000276,2026-01-01 05:19:00,US,SMB,Mobile,Card,44.58,0,issuer_decline,0,0,805,0.0
pay_000469611,m_04296,c_0107902,2026-01-01 05:20:00,US,Mid-market,Mobile,Card,179.4,1,,0,0,308,3.41
pay_000150593,m_01796,c_0100339,2026-01-01 05:20:00,DE,Mid-market,Mobile,Bank debit,33.49,1,,0,0,984,0.64
pay_000121235,m_00780,c_0177016,2026-01-01 05:20:00,US,SMB,Desktop,Card,25.49,1,,0,0,1015,0.48
pay_000608119,m_01546,c_0163317,2026-01-01 05:21:00,US,SMB,Mobile,Bank debit,62.55,1,,0,0,1023,1.19
pay_000060163,m_00200,c_0034670,2026-01-01 05:22:00,US,Mid-market,Desktop,Card,30.61,1,,0,0,970,0.58
pay_000632349,m_04527,c_0071500,2026-01-01 05:22:00,US,SMB,Desktop,Card,14.9,1,,0,0,625,0.28
pay_000761170,m_04332,c_0064702,2026-01-01 05:22:00,AU,Mid-market,Desktop,Card,58.87,1,,0,0,662,1.12
pay_000804395,m_02167,c_0070666,2026-01-01 05:23:00,US,Mid-market,Mobile,BNPL,54.53,1,,0,0,865,1.04
pay_000710047,m_03480,c_0088110,2026-01-01 05:23:00,GB,Mid-market,Mobile,BNPL,40.35,1,,0,0,645,0.77
pay_000289146,m_00871,c_0141140,2026-01-01 05:23:00,US,SMB,Mobile,Bank debit,53.32,1,,0,0,1076,1.01
pay_000730649,m_04738,c_0147487,2026-01-01 05:23:00,US,SMB,Desktop,Card,25.36,1,,0,0,852,0.48
pay_000009284,m_01460,c_0158779,2026-01-01 05:24:00,US,SMB,Desktop,Card,57.57,1,,0,0,827,1.09
pay_000936462,m_01120,c_0170659,2026-01-01 05:25:00,GB,Mid-market,Desktop,Bank debit,98.58,1,,0,0,1146,1.87
pay_000145124,m_00094,c_0139839,2026-01-01 05:25:00,CA,SMB,Mobile,Wallet,80.27,1,,0,0,882,1.53
pay_000760198,m_02067,c_0129747,2026-01-01 05:25:00,US,SMB,Desktop,Bank debit,155.94,1,,0,0,1285,2.96
pay_000498928,m_02732,c_0101125,2026-01-01 05:26:00,DE,SMB,Mobile,Card,116.48,0,insufficient_funds,0,0,804,0.0
pay_000757796,m_00684,c_0135560,2026-01-01 05:27:00,US,SMB,Mobile,Wallet,15.15,1,,0,0,795,0.29
pay_000479366,m_04602,c_0072808,2026-01-01 05:28:00,DE,SMB,Mobile,Bank debit,38.55,0,suspected_fraud,0,0,1231,0.0
pay_000149455,m_04652,c_0075644,2026-01-01 05:28:00,DE,SMB,Mobile,Card,54.16,1,,0,0,634,1.03
pay_000562298,m_03311,c_0097505,2026-01-01 05:28:00,AU,Mid-market,Mobile,Card,139.09,1,,0,0,1017,2.64
pay_000613635,m_04979,c_0142116,2026-01-01 05:29:00,CA,Enterprise,Mobile,Card,303.79,1,,0,0,613,5.77
pay_000576337,m_00126,c_0144293,2026-01-01 05:29:00,AU,Mid-market,Mobile,Card,201.36,1,,0,0,718,3.83
pay_000441369,m_01739,c_0170373,2026-01-01 05:29:00,GB,SMB,Desktop,Card,11.07,1,,0,0,610,0.21
pay_000664600,m_01077,c_0024696,2026-01-01 05:30:00,US,SMB,Mobile,Card,35.32,1,,0,0,784,0.67
pay_000472104,m_01496,c_0154077,2026-01-01 05:30:00,CA,SMB,Desktop,Bank debit,41.41,1,,0,0,1015,0.79
pay_000761783,m_02222,c_0024261,2026-01-01 05:31:00,DE,Mid-market,Mobile,Wallet,360.86,1,,0,0,1125,6.86
pay_000794799,m_04587,c_0037280,2026-01-01 05:31:00,US,Enterprise,Desktop,Bank debit,55.21,1,,0,0,982,1.05
pay_000592182,m_00692,c_0048544,2026-01-01 05:31:00,AU,Enterprise,Mobile,BNPL,26.42,1,,0,0,662,0.5
pay_000716754,m_02189,c_0140550,2026-01-01 05:31:00,CA,SMB,Desktop,Card,16.81,1,,0,0,501,0.32
pay_000461678,m_01452,c_0127608,2026-01-01 05:32:00,CA,SMB,Mobile,Wallet,126.25,1,,0,0,729,2.4
pay_000839324,m_02474,c_0106525,2026-01-01 05:33:00,US,SMB,Mobile,Card,41.2,1,,0,0,610,0.78
pay_000736745,m_03443,c_0173487,2026-01-01 05:33:00,US,SMB,Desktop,Wallet,20.57,1,,0,0,682,0.39
pay_000517268,m_00744,c_0097319,2026-01-01 05:33:00,US,Mid-market,Mobile,Card,15.18,1,,0,0,733,0.29
pay_000060721,m_00535,c_0073907,2026-01-01 05:33:00,CA,SMB,Desktop,Wallet,89.24,1,,0,0,815,1.7
pay_000556170,m_03426,c_0146894,2026-01-01 05:33:00,AU,SMB,Mobile,Card,25.59,1,,0,0,708,0.49
pay_000698494,m_00530,c_0157206,2026-01-01 05:34:00,US,Enterprise,Mobile,Card,101.97,0,insufficient_funds,0,0,1025,0.0
pay_000884472,m_02254,c_0076267,2026-01-01 05:34:00,US,Enterprise,Mobile,BNPL,44.84,1,,0,0,757,0.85
pay_000014062,m_03137,c_0084748,2026-01-01 05:34:00,US,Enterprise,Mobile,Card,29.77,1,,0,0,204,0.57
pay_000130541,m_04957,c_0018494,2026-01-01 05:34:00,CA,Enterprise,Mobile,Card,493.17,1,,0,0,850,9.37
pay_000217906,m_00427,c_0117848,2026-01-01 05:34:00,US,SMB,Desktop,Wallet,32.65,1,,0,0,561,0.62
pay_000323879,m_02829,c_0142475,2026-01-01 05:34:00,CA,Mid-market,Desktop,Card,54.32,1,,0,0,584,1.03
pay_000626667,m_02981,c_0026382,2026-01-01 05:35:00,US,SMB,Mobile,Card,4.29,1,,0,0,897,0.08
pay_000123821,m_00005,c_0177030,2026-01-01 05:35:00,DE,SMB,Mobile,Card,174.53,1,,0,0,830,3.32
pay_000769589,m_02779,c_0166099,2026-01-01 05:37:00,GB,SMB,Mobile,Card,10.11,1,,0,0,552,0.19
pay_000079781,m_04462,c_0107281,2026-01-01 05:38:00,AU,SMB,Mobile,Card,83.66,1,,0,0,627,1.59
pay_000985413,m_02157,c_0107298,2026-01-01 05:39:00,US,SMB,Desktop,Card,59.32,1,,0,0,835,1.13
pay_000083033,m_02660,c_0088623,2026-01-01 05:39:00,US,SMB,Mobile,Bank debit,17.51,1,,0,0,919,0.33
pay_000755649,m_00423,c_0066054,2026-01-01 05:40:00,GB,SMB,Mobile,Bank debit,15.84,1,,0,0,1168,0.3
pay_000093597,m_02749,c_0173534,2026-01-01 05:40:00,US,SMB,Mobile,Wallet,66.89,1,,0,0,808,1.27
pay_000113009,m_02439,c_0108623,2026-01-01 05:41:00,US,SMB,Desktop,Wallet,30.34,1,,0,0,775,0.58
pay_000020329,m_00919,c_0067316,2026-01-01 05:41:00,GB,SMB,Mobile,Bank debit,239.15,1,,0,0,1048,4.54
pay_000199302,m_04282,c_0104023,2026-01-01 05:41:00,AU,SMB,Mobile,Card,68.52,0,issuer_decline,0,0,1022,0.0
pay_000588196,m_03706,c_0095620,2026-01-01 05:42:00,AU,Mid-market,Mobile,Wallet,122.31,1,,0,0,498,2.32
pay_000050965,m_03454,c_0033602,2026-01-01 05:42:00,AU,SMB,Desktop,Card,1011.99,1,,0,0,917,19.23
pay_000328100,m_03413,c_0069863,2026-01-01 05:42:00,AU,Enterprise,Desktop,Wallet,28.99,1,,0,0,844,0.55
pay_000752742,m_00679,c_0121815,2026-01-01 05:42:00,CA,Enterprise,Mobile,Wallet,40.32,0,network_error,0,0,563,0.0
pay_000490797,m_03788,c_0172022,2026-01-01 05:43:00,US,SMB,Desktop,Card,14.17,0,insufficient_funds,0,0,669,0.0
pay_000341420,m_01959,c_0102175,2026-01-01 05:43:00,AU,SMB,Mobile,Card,13.08,1,,0,0,737,0.25
pay_000087959,m_03952,c_0027767,2026-01-01 05:44:00,US,SMB,Desktop,Card,124.95,0,issuer_decline,0,0,553,0.0
